meter_x,variation,seed_word,prompt,response,line_txt,txt,meter_y,stress,score,num_viols,ambig
of blank verse,,lizard,write a line of blank verse including the word lizard ,The lizard basks beneath the golden sun.,The lizard basks beneath the golden sun.,the LI zard BASKS be NEATH the GOL den SUN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,llama,write a line of blank verse including the word llama ,"Beneath the moon, the silent llama treads the night.","Beneath the moon, the silent llama treads the night.",be NEATH the MOON the SI lent LLA ma TREADS the NIGHT,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
of blank verse,,llama,write a line of blank verse including the word llama ,"Beneath the moon, the silent llama treads the night.","Beneath the moon, the silent llama treads the night.",be NEATH the MOON the SI lent LLA ma TREADS the NIGHT,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
of blank verse,,lobster,write a line of blank verse including the word lobster ,"Upon the tide, the crimson lobster crawls.","Upon the tide, the crimson lobster crawls.",u PON the TIDE the CRIM son LOBS ter CRAWLS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,lobster,write a line of blank verse including the word lobster ,"Upon the tide, the crimson lobster crawls.","Upon the tide, the crimson lobster crawls.",u PON the TIDE the CRIM son LOBS ter CRAWLS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,locust,write a line of blank verse including the word locust ,Upon the field the silent locust takes flight.,Upon the field the silent locust takes flight.,u PON the FIELD the SI lent LO cust TAKES flight,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,locust,write a line of blank verse including the word locust ,Upon the field the silent locust takes flight.,Upon the field the silent locust takes flight.,u PON the FIELD the SI lent LO cust TAKES flight,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,lynx,write a line of blank verse including the word lynx ,"Beneath the silver moon, the stealthy lynx prowls.","Beneath the silver moon, the stealthy lynx prowls.",be NEATH the SIL ver MOON the STEALT hy LYNX prowls,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,lynx,write a line of blank verse including the word lynx ,"Beneath the silver moon, the stealthy lynx prowls.","Beneath the silver moon, the stealthy lynx prowls.",be NEATH the SIL ver MOON the STEALT hy LYNX prowls,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,macaw,write a line of blank verse including the word macaw ,The vibrant macaw soars beneath the azure sky.,The vibrant macaw soars beneath the azure sky.,the VI brant.ma CAW.SOARS be NEATH the A zure SKY,-+--++-+-+-+,-+--++-+-+-+,2.0,2,5
of blank verse,,macaw,write a line of blank verse including the word macaw ,The vibrant macaw soars beneath the azure sky.,The vibrant macaw soars beneath the azure sky.,the VI brant.ma CAW.SOARS be NEATH the A zure SKY,-+--++-+-+-+,-+--++-+-+-+,2.0,2,5
of blank verse,,magpie,write a line of blank verse including the word magpie ,The magpie dances in the morning light.,The magpie dances in the morning light.,the MAG pie DAN ces IN the MOR ning LIGHT,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
of blank verse,,magpie,write a line of blank verse including the word magpie ,The magpie dances in the morning light.,The magpie dances in the morning light.,the MAG pie DAN ces IN the MOR ning LIGHT,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
of blank verse,,manatee,write a line of blank verse including the word manatee ,The silent manatee drifts beneath the sea.,The silent manatee drifts beneath the sea.,the SI lent MA na TEE.DRIFTS be NEATH the SEA,-+-+-++-+-+,-+-+-++-+-+,1.0,1,4
of blank verse,,manatee,write a line of blank verse including the word manatee ,The silent manatee drifts beneath the sea.,The silent manatee drifts beneath the sea.,the SI lent MA na TEE.DRIFTS be NEATH the SEA,-+-+-++-+-+,-+-+-++-+-+,1.0,1,4
of blank verse,,mandrill,write a line of blank verse including the word mandrill ,"Upon the jungle's edge, the mandrill stands.","Upon the jungle's edge, the mandrill stands.",u PON the JUN gle's EDGE the MAN drill STANDS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,mandrill,write a line of blank verse including the word mandrill ,"Upon the jungle's edge, the mandrill stands.","Upon the jungle's edge, the mandrill stands.",u PON the JUN gle's EDGE the MAN drill STANDS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,manta ray,write a line of blank verse including the word manta ray ,"Upon the ocean's depths, the manta ray swims.","Upon the ocean's depths, the manta ray swims.",u PON the O cean's DEPTHS the MAN ta RAY swims,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,manta ray,write a line of blank verse including the word manta ray ,"Upon the ocean's depths, the manta ray swims.","Upon the ocean's depths, the manta ray swims.",u PON the O cean's DEPTHS the MAN ta RAY swims,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,mantis,write a line of blank verse including the word mantis ,The mantis waits with patience in the shade.,The mantis waits with patience in the shade.,the MAN tis WAITS with PA tience IN the SHADE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,mantis,write a line of blank verse including the word mantis ,The mantis waits with patience in the shade.,The mantis waits with patience in the shade.,the MAN tis WAITS with PA tience IN the SHADE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,marmot,write a line of blank verse including the word marmot ,"Beneath the peaks, the marmot calls at dusk.","Beneath the peaks, the marmot calls at dusk.",be NEATH the PEAKS the MAR mot CALLS at DUSK,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,marmot,write a line of blank verse including the word marmot ,"Beneath the peaks, the marmot calls at dusk.","Beneath the peaks, the marmot calls at dusk.",be NEATH the PEAKS the MAR mot CALLS at DUSK,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,meerkat,write a line of blank verse including the word meerkat ,"Beneath the golden sun, the meerkat stands alert.","Beneath the golden sun, the meerkat stands alert.",be NEATH the GOL den SUN the MEER kat STANDS a LERT,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
of blank verse,,meerkat,write a line of blank verse including the word meerkat ,"Beneath the golden sun, the meerkat stands alert.","Beneath the golden sun, the meerkat stands alert.",be NEATH the GOL den SUN the MEER kat STANDS a LERT,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
of blank verse,,mink,write a line of blank verse including the word mink ,The silken fur of mink glistens in moonlight.,The silken fur of mink glistens in moonlight.,the SIL ken FUR of MINK.GLIS tens IN moon LIGHT,-+-+-++-+-+,-+-+-++-+++,2.0,2,6
of blank verse,,mink,write a line of blank verse including the word mink ,The silken fur of mink glistens in moonlight.,The silken fur of mink glistens in moonlight.,the SIL ken FUR of MINK.GLIS tens IN moon LIGHT,-+-+-++-+-+,-+-+-++-+++,2.0,2,6
of blank verse,,mockingbird,write a line of blank verse including the word mockingbird ,"Upon the limb, the mockingbird's song rings clear.","Upon the limb, the mockingbird's song rings clear.",u PON the LIMB the MOC king BIRD'S song RINGS clear,-+-+-+-+-+-,-+-+-+-++++,2.0,2,4
of blank verse,,mockingbird,write a line of blank verse including the word mockingbird ,"Upon the limb, the mockingbird's song rings clear.","Upon the limb, the mockingbird's song rings clear.",u PON the LIMB the MOC king BIRD'S song RINGS clear,-+-+-+-+-+-,-+-+-+-++++,2.0,2,4
of blank verse,,mole,write a line of blank verse including the word mole ,"Beneath the stars, the mole digs through the night.","Beneath the stars, the mole digs through the night.",be NEATH the STARS the MOLE.DIGS through.the NIGHT,-+-+-++--+,-+-+-++--+,1.0,1,3
of blank verse,,mole,write a line of blank verse including the word mole ,"Beneath the stars, the mole digs through the night.","Beneath the stars, the mole digs through the night.",be NEATH the STARS the MOLE.DIGS through.the NIGHT,-+-+-++--+,-+-+-++--+,1.0,1,3
of blank verse,,mongoose,write a line of blank verse including the word mongoose ,"In twilight's shade, the silent mongoose roams.","In twilight's shade, the silent mongoose roams.",in TWI light's SHADE the SI lent MON goose ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,mongoose,write a line of blank verse including the word mongoose ,"In twilight's shade, the silent mongoose roams.","In twilight's shade, the silent mongoose roams.",in TWI light's SHADE the SI lent MON goose ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,monkey,write a line of blank verse including the word monkey ,The monkey swings beneath the emerald trees.,The monkey swings beneath the emerald trees.,the MON key SWINGS be NEATH the E merald TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,monkey,write a line of blank verse including the word monkey ,The monkey swings beneath the emerald trees.,The monkey swings beneath the emerald trees.,the MON key SWINGS be NEATH the E merald TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,moose,write a line of blank verse including the word moose ,"Beneath the twilight sky, the moose strides alone.","Beneath the twilight sky, the moose strides alone.",be NEATH the TWI light SKY the MOOSE.STRIDES a LONE,-+-+-+-++-+,-+-+++-++-+,2.0,2,2
of blank verse,,moose,write a line of blank verse including the word moose ,"Beneath the twilight sky, the moose strides alone.","Beneath the twilight sky, the moose strides alone.",be NEATH the TWI light SKY the MOOSE.STRIDES a LONE,-+-+-+-++-+,-+-+++-++-+,2.0,2,2
of blank verse,,mosquito,write a line of blank verse including the word mosquito ,A mosquito hums beneath the silver moon.,A mosquito hums beneath the silver moon.,a.mos QUI to HUMS be NEATH the SIL ver MOON,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
of blank verse,,mosquito,write a line of blank verse including the word mosquito ,A mosquito hums beneath the silver moon.,A mosquito hums beneath the silver moon.,a.mos QUI to HUMS be NEATH the SIL ver MOON,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
of blank verse,,moth,write a line of blank verse including the word moth ,The silent garden waits while moths take flight,The silent garden waits while moths take flight,the SI lent GAR den WAITS while MOTHS take FLIGHT,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
of blank verse,,moth,write a line of blank verse including the word moth ,The silent garden waits while moths take flight,The silent garden waits while moths take flight,the SI lent GAR den WAITS while MOTHS take FLIGHT,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
of blank verse,,mouse,write a line of blank verse including the word mouse ,"In moonlit halls, the silent mouse does roam","In moonlit halls, the silent mouse does roam",in MOON lit HALLS the SI lent MOUSE does ROAM,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
of blank verse,,mouse,write a line of blank verse including the word mouse ,"In moonlit halls, the silent mouse does roam","In moonlit halls, the silent mouse does roam",in MOON lit HALLS the SI lent MOUSE does ROAM,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
of blank verse,,mule,write a line of blank verse including the word mule ,The steadfast mule traverses the rugged path.,The steadfast mule traverses the rugged path.,the STEA dfast MULE tra VERSES the RUG ged PATH,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
of blank verse,,mule,write a line of blank verse including the word mule ,The steadfast mule traverses the rugged path.,The steadfast mule traverses the rugged path.,the STEA dfast MULE tra VERSES the RUG ged PATH,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
of blank verse,,narwhal,write a line of blank verse including the word narwhal ,"In Arctic depths, the lonely narwhal roams.","In Arctic depths, the lonely narwhal roams.",in ARC tic DEPTHS the LO nely NARW hal ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,narwhal,write a line of blank verse including the word narwhal ,"In Arctic depths, the lonely narwhal roams.","In Arctic depths, the lonely narwhal roams.",in ARC tic DEPTHS the LO nely NARW hal ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,newt,write a line of blank verse including the word newt ,"Upon the mossy bank, the silent newt rests.","Upon the mossy bank, the silent newt rests.",u PON the MOS sy BANK the SI lent NEWT rests,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,newt,write a line of blank verse including the word newt ,"Upon the mossy bank, the silent newt rests.","Upon the mossy bank, the silent newt rests.",u PON the MOS sy BANK the SI lent NEWT rests,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,nightingale,write a line of blank verse including the word nightingale ,"In twilight's hush, the nightingale begins to sing.","In twilight's hush, the nightingale begins to sing.",in TWI light's HUSH the NIGH tin GALE be GINS to SING,-+-+-+-+-+-+,-+-+-+---+-+,1.0,1,1
of blank verse,,nightingale,write a line of blank verse including the word nightingale ,"In twilight's hush, the nightingale begins to sing.","In twilight's hush, the nightingale begins to sing.",in TWI light's HUSH the NIGH tin GALE be GINS to SING,-+-+-+-+-+-+,-+-+-+---+-+,1.0,1,1
of blank verse,,ocelot,write a line of blank verse including the word ocelot ,"Beneath the moon, an ocelot prowls the night.","Beneath the moon, an ocelot prowls the night.",be NEATH the MOON an O ce LOT.PROWLS the NIGHT,-+-+-+-++-+,-+-+-+-++-+,1.0,1,4
of blank verse,,ocelot,write a line of blank verse including the word ocelot ,"Beneath the moon, an ocelot prowls the night.","Beneath the moon, an ocelot prowls the night.",be NEATH the MOON an O ce LOT.PROWLS the NIGHT,-+-+-+-++-+,-+-+-+-++-+,1.0,1,4
of blank verse,,octopus,write a line of blank verse including the word octopus ,The octopus drifts with grace beneath the sea.,The octopus drifts with grace beneath the sea.,the OC to PUS.DRIFTS with GRACE be NEATH the SEA,-+-++-+-+-+,-+-++-+-+-+,1.0,1,4
of blank verse,,octopus,write a line of blank verse including the word octopus ,The octopus drifts with grace beneath the sea.,The octopus drifts with grace beneath the sea.,the OC to PUS.DRIFTS with GRACE be NEATH the SEA,-+-++-+-+-+,-+-++-+-+-+,1.0,1,4
of blank verse,,opossum,write a line of blank verse including the word opossum ,The silent opossum wanders through the dark,The silent opossum wanders through the dark,the SI lent.o POS sum WAN ders THROUGH the DARK,-+--+-+-+-+,-+--+-+---+,2.0,2,4
of blank verse,,opossum,write a line of blank verse including the word opossum ,The silent opossum wanders through the dark,The silent opossum wanders through the dark,the SI lent.o POS sum WAN ders THROUGH the DARK,-+--+-+-+-+,-+--+-+---+,2.0,2,4
of blank verse,,orangutan,write a line of blank verse including the word orangutan ,The orangutan wanders through the silent woods.,The orangutan wanders through the silent woods.,the.o RAN gu.tan WAN ders THROUGH the SI lent WOODS,--+--+-+-+-+,--+--+---+-+,3.0,3,5
of blank verse,,orangutan,write a line of blank verse including the word orangutan ,The orangutan wanders through the silent woods.,The orangutan wanders through the silent woods.,the.o RAN gu.tan WAN ders THROUGH the SI lent WOODS,--+--+-+-+-+,--+--+---+-+,3.0,3,5
of blank verse,,orca,write a line of blank verse including the word orca ,The mighty orca glides beneath the moon.,The mighty orca glides beneath the moon.,the MIGH ty OR ca GLIDES be NEATH the MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,orca,write a line of blank verse including the word orca ,The mighty orca glides beneath the moon.,The mighty orca glides beneath the moon.,the MIGH ty OR ca GLIDES be NEATH the MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,ostrich,write a line of blank verse including the word ostrich ,The ostrich hides beneath the arid sands.,The ostrich hides beneath the arid sands.,the OS trich HIDES be NEATH the A rid SANDS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,ostrich,write a line of blank verse including the word ostrich ,The ostrich hides beneath the arid sands.,The ostrich hides beneath the arid sands.,the OS trich HIDES be NEATH the A rid SANDS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,otter,write a line of blank verse including the word otter ,Upon the river's edge the otter glides.,Upon the river's edge the otter glides.,u PON the RI ver's EDGE the OT ter GLIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,otter,write a line of blank verse including the word otter ,Upon the river's edge the otter glides.,Upon the river's edge the otter glides.,u PON the RI ver's EDGE the OT ter GLIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,owl,write a line of blank verse including the word owl ,The silent owl glides beneath the moonlit sky.,The silent owl glides beneath the moonlit sky.,the SI lent OWL.GLIDES be NEATH the MOON lit SKY,-+-++-+-+-+,-+-++-+-+++,2.0,2,4
of blank verse,,owl,write a line of blank verse including the word owl ,The silent owl glides beneath the moonlit sky.,The silent owl glides beneath the moonlit sky.,the SI lent OWL.GLIDES be NEATH the MOON lit SKY,-+-++-+-+-+,-+-++-+-+++,2.0,2,4
of blank verse,,ox,write a line of blank verse including the word ox ,"Beneath the dawn, the steadfast ox begins to plow.","Beneath the dawn, the steadfast ox begins to plow.",be NEATH the DAWN the STEA dfast OX be GINS to PLOW,-+-+-+-+-+-+,-+-+-+++-+-+,1.0,1,1
of blank verse,,ox,write a line of blank verse including the word ox ,"Beneath the dawn, the steadfast ox begins to plow.","Beneath the dawn, the steadfast ox begins to plow.",be NEATH the DAWN the STEA dfast OX be GINS to PLOW,-+-+-+-+-+-+,-+-+-+++-+-+,1.0,1,1
of blank verse,,oyster,write a line of blank verse including the word oyster ,"Beneath the moon, the quiet oyster sleeps.","Beneath the moon, the quiet oyster sleeps.",be NEATH the MOON the QUI et OYS ter SLEEPS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,oyster,write a line of blank verse including the word oyster ,"Beneath the moon, the quiet oyster sleeps.","Beneath the moon, the quiet oyster sleeps.",be NEATH the MOON the QUI et OYS ter SLEEPS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,panda,write a line of blank verse including the word panda ,The silent panda wanders through the night,The silent panda wanders through the night,the SI lent PAN da WAN ders THROUGH the NIGHT,-+-+-+-+-+,-+-+-+---+,1.0,1,1
of blank verse,,panda,write a line of blank verse including the word panda ,The silent panda wanders through the night,The silent panda wanders through the night,the SI lent PAN da WAN ders THROUGH the NIGHT,-+-+-+-+-+,-+-+-+---+,1.0,1,1
of blank verse,,panther,write a line of blank verse including the word panther ,"The panther moves with silent, graceful stride.","The panther moves with silent, graceful stride.",the PANT her MOVES with SI lent GRA ceful STRIDE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,panther,write a line of blank verse including the word panther ,"The panther moves with silent, graceful stride.","The panther moves with silent, graceful stride.",the PANT her MOVES with SI lent GRA ceful STRIDE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,parakeet,write a line of blank verse including the word parakeet ,"Upon the sill, the parakeet begins.","Upon the sill, the parakeet begins.",u PON the SILL the PA ra KEET be GINS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,parakeet,write a line of blank verse including the word parakeet ,"Upon the sill, the parakeet begins.","Upon the sill, the parakeet begins.",u PON the SILL the PA ra KEET be GINS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,parrot,write a line of blank verse including the word parrot ,The vibrant parrot rests among the trees.,The vibrant parrot rests among the trees.,the VI brant PAR rot RESTS a MONG the TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,parrot,write a line of blank verse including the word parrot ,The vibrant parrot rests among the trees.,The vibrant parrot rests among the trees.,the VI brant PAR rot RESTS a MONG the TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,peacock,write a line of blank verse including the word peacock ,The peacock unfurls its colors with pride.,The peacock unfurls its colors with pride.,the PEA.COCK un FURLS its CO lors.with PRIDE,-++-+-+--+,-++-+-+--+,1.0,1,2
of blank verse,,peacock,write a line of blank verse including the word peacock ,The peacock unfurls its colors with pride.,The peacock unfurls its colors with pride.,the PEA.COCK un FURLS its CO lors.with PRIDE,-++-+-+--+,-++-+-+--+,1.0,1,2
of blank verse,,pelican,write a line of blank verse including the word pelican ,"Upon the tranquil shore, the pelican stands.","Upon the tranquil shore, the pelican stands.",u PON the TRAN quil SHORE the PE li.can STANDS,-+-+-+-+--+,-+-+-+-+--+,1.0,1,2
of blank verse,,pelican,write a line of blank verse including the word pelican ,"Upon the tranquil shore, the pelican stands.","Upon the tranquil shore, the pelican stands.",u PON the TRAN quil SHORE the PE li.can STANDS,-+-+-+-+--+,-+-+-+-+--+,1.0,1,2
of blank verse,,penguin,write a line of blank verse including the word penguin ,"Beneath the starlit sky, the penguin glides.","Beneath the starlit sky, the penguin glides.",be NEATH the STAR lit SKY the PEN guin GLIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,penguin,write a line of blank verse including the word penguin ,"Beneath the starlit sky, the penguin glides.","Beneath the starlit sky, the penguin glides.",be NEATH the STAR lit SKY the PEN guin GLIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,perch,write a line of blank verse including the word perch ,The sparrow finds a quiet bough to perch.,The sparrow finds a quiet bough to perch.,the SPAR row FINDS a QUI et BOUGH to PERCH,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,perch,write a line of blank verse including the word perch ,The sparrow finds a quiet bough to perch.,The sparrow finds a quiet bough to perch.,the SPAR row FINDS a QUI et BOUGH to PERCH,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,pheasant,write a line of blank verse including the word pheasant ,The pheasant darts through golden autumn fields.,The pheasant darts through golden autumn fields.,the PHEA sant DARTS through GOL den AU tumn FIELDS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,pheasant,write a line of blank verse including the word pheasant ,The pheasant darts through golden autumn fields.,The pheasant darts through golden autumn fields.,the PHEA sant DARTS through GOL den AU tumn FIELDS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,pig,write a line of blank verse including the word pig ,The pig beneath the moonlight roots through earth.,The pig beneath the moonlight roots through earth.,the PIG be NEATH the MOON light ROOTS through EARTH,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
of blank verse,,pig,write a line of blank verse including the word pig ,The pig beneath the moonlight roots through earth.,The pig beneath the moonlight roots through earth.,the PIG be NEATH the MOON light ROOTS through EARTH,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
of blank verse,,pigeon,write a line of blank verse including the word pigeon ,The pigeon's wings trace shadows on the stone.,The pigeon's wings trace shadows on the stone.,the PI geon's WINGS trace SHA.DOWS on.the STONE,-+-+-++--+,-+-++++--+,1.0,1,1
of blank verse,,pigeon,write a line of blank verse including the word pigeon ,The pigeon's wings trace shadows on the stone.,The pigeon's wings trace shadows on the stone.,the PI geon's WINGS trace SHA.DOWS on.the STONE,-+-+-++--+,-+-++++--+,1.0,1,1
of blank verse,,piranha,write a line of blank verse including the word piranha ,"Amid the river's depths, the piranhas glide.","Amid the river's depths, the piranhas glide.",a MID the RI ver's DEPTHS THE pi RANHAS glide,-+-+-++-+-,-+-+-+--++,2.0,2,4
of blank verse,,piranha,write a line of blank verse including the word piranha ,"Amid the river's depths, the piranhas glide.","Amid the river's depths, the piranhas glide.",a MID the RI ver's DEPTHS THE pi RANHAS glide,-+-+-++-+-,-+-+-+--++,2.0,2,4
of blank verse,,platypus,write a line of blank verse including the word platypus ,The quiet platypus glides beneath the still stream.,The quiet platypus glides beneath the still stream.,the QUI et PLA ty PUS.GLIDES be NEATH the STILL stream,-+-+-++-+-+-,-+-+-++-+-++,2.0,2,5
of blank verse,,platypus,write a line of blank verse including the word platypus ,The quiet platypus glides beneath the still stream.,The quiet platypus glides beneath the still stream.,the QUI et PLA ty PUS.GLIDES be NEATH the STILL stream,-+-+-++-+-+-,-+-+-++-+-++,2.0,2,5
of blank verse,,porcupine,write a line of blank verse including the word porcupine ,A porcupine moves beneath the silver moon.,A porcupine moves beneath the silver moon.,a POR cu PINE.MOVES be NEATH the SIL ver MOON,-+-++-+-+-+,-+-++-+-+-+,1.0,1,4
of blank verse,,porcupine,write a line of blank verse including the word porcupine ,A porcupine moves beneath the silver moon.,A porcupine moves beneath the silver moon.,a POR cu PINE.MOVES be NEATH the SIL ver MOON,-+-++-+-+-+,-+-++-+-+-+,1.0,1,4
of blank verse,,porpoise,write a line of blank verse including the word porpoise ,"Beneath the moon, a silent porpoise swims","Beneath the moon, a silent porpoise swims",be NEATH the MOON a SI lent POR poise SWIMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,porpoise,write a line of blank verse including the word porpoise ,"Beneath the moon, a silent porpoise swims","Beneath the moon, a silent porpoise swims",be NEATH the MOON a SI lent POR poise SWIMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,prairie dog,write a line of blank verse including the word prairie dog ,"Upon the arid plains, a prairie dog peers.","Upon the arid plains, a prairie dog peers.",u PON the A rid PLAINS a PRAI rie DOG peers,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,prairie dog,write a line of blank verse including the word prairie dog ,"Upon the arid plains, a prairie dog peers.","Upon the arid plains, a prairie dog peers.",u PON the A rid PLAINS a PRAI rie DOG peers,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
of blank verse,,prawn,write a line of blank verse including the word prawn ,"Upon the tide, a silent prawn glides by.","Upon the tide, a silent prawn glides by.",u PON the TIDE a SI lent PRAWN.GLIDES by,-+-+-+-++-,-+-+-+-++-,1.0,1,2
of blank verse,,prawn,write a line of blank verse including the word prawn ,"Upon the tide, a silent prawn glides by.","Upon the tide, a silent prawn glides by.",u PON the TIDE a SI lent PRAWN.GLIDES by,-+-+-+-++-,-+-+-+-++-,1.0,1,2
of blank verse,,puffin,write a line of blank verse including the word puffin ,Upon the cliffs the cheerful puffin sings.,Upon the cliffs the cheerful puffin sings.,u PON the CLIFFS the CHEER ful PUF fin SINGS,-+-+-+-+-+,-+-+-+-+++,1.0,1,2
of blank verse,,puffin,write a line of blank verse including the word puffin ,Upon the cliffs the cheerful puffin sings.,Upon the cliffs the cheerful puffin sings.,u PON the CLIFFS the CHEER ful PUF fin SINGS,-+-+-+-+-+,-+-+-+-+++,1.0,1,2
of blank verse,,puma,write a line of blank verse including the word puma ,The puma stalks the silent forest path.,The puma stalks the silent forest path.,the PU ma STALKS the SI lent FO rest PATH,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,puma,write a line of blank verse including the word puma ,The puma stalks the silent forest path.,The puma stalks the silent forest path.,the PU ma STALKS the SI lent FO rest PATH,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,python,write a line of blank verse including the word python ,Python weaves its logic through the silent night.,Python weaves its logic through the silent night.,PYT hon WEAVES its LO gic THROUGH the SI lent NIGHT,+-+-+-+-+-+,+-+-+---+-+,1.0,1,2
of blank verse,,python,write a line of blank verse including the word python ,Python weaves its logic through the silent night.,Python weaves its logic through the silent night.,PYT hon WEAVES its LO gic THROUGH the SI lent NIGHT,+-+-+-+-+-+,+-+-+---+-+,1.0,1,2
of blank verse,,quail,write a line of blank verse including the word quail ,"At dawn, the meadow wakes and quails take their flight.","At dawn, the meadow wakes and quails take their flight.",at DAWN the MEA dow WAKES and QUAILS.TAKE their FLIGHT,-+-+-+-++-+,-+-+++-++-+,2.0,2,2
of blank verse,,quail,write a line of blank verse including the word quail ,"At dawn, the meadow wakes and quails take their flight.","At dawn, the meadow wakes and quails take their flight.",at DAWN the MEA dow WAKES and QUAILS.TAKE their FLIGHT,-+-+-+-++-+,-+-+++-++-+,2.0,2,2
of blank verse,,rabbit,write a line of blank verse including the word rabbit ,The rabbit moves beneath the silver moon.,The rabbit moves beneath the silver moon.,the RAB bit MOVES be NEATH the SIL ver MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,rabbit,write a line of blank verse including the word rabbit ,The rabbit moves beneath the silver moon.,The rabbit moves beneath the silver moon.,the RAB bit MOVES be NEATH the SIL ver MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
of blank verse,,raccoon,write a line of blank verse including the word raccoon ,"Beneath the silver moon, the raccoon prowls.","Beneath the silver moon, the raccoon prowls.",be NEATH the SIL ver MOON THE rac COON prowls,-+-+-++-+-,-+-+-+--++,2.0,2,4
